order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_creation_date,review_answer_timestamp,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_lat,customer_lng,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,seller_lat,seller_lng
ajg,ajg,shipped,1539797418,1454182880,836777571,1539782566,1513123200,1,agH,Lb,1426683562,315.17,21.17,2,credit_card,1,226.02,ajg,5,86868000,1540531724,a74c55db1520986fe4c117a54a0fc287,11858,nossa senhora do socorro,SP,-27.860645156139054,-41.44285216195157,utilidades_domesticas,42.0,1231.0,4.0,1650.0,37.0,11.0,18.0,27721,sao paulo,SP,-26.671637650419658,-41.15399351590806
zq,zq,delivered,1297820003,1425284465,1226290262,1539782566,1538697600,1,tH,ahW,1439917934,228.47,19.74,1,credit_card,0,418.12,zq,2,112687200,1385886089,c6cc55b24198a561e81de6b2f9387010,57635,sao bernardo do campo,MG,-24.11736896740213,-45.890050002811975,,42.0,744.0,2.0,9714.0,21.0,27.0,20.0,12710,campinas,SP,-23.077505931266245,-43.04334418215477
YK,YK,delivered,1477926048,1425324168,873145462,1539782566,1520294400,1,ZQ,ahW,1440745769,5.7,21.06,1,credit_card,2,29.84,YK,2,61466400,1540639726,9fa0b38826f7c3c32d7e58a354862263,52956,salvador,SC,-13.555871037113619,-44.83141604901486,utilidades_domesticas,28.0,1656.0,1.0,843.0,13.0,24.0,14.0,12710,campinas,SP,-23.077505931266245,-43.04334418215477
QG,QG,delivered,1365862593,1454839006,1191788705,1539782566,1521244800,2,ae,ahW,1441760923,0.85,9.63,1,credit_card,4,51.1,QG,5,127555200,1541048805,243f6087e37a9408f0ec4ad914312d54,61578,vitoria,MG,-33.66348829551488,-42.45740610743231,informatica_acessorios,65.0,4.0,2.0,379.0,39.0,2.0,29.0,12710,campinas,SP,-23.077505931266245,-43.04334418215477
VD,VD,delivered,1539797418,1434359314,952107574,1539782566,1517011200,1,auJ,ahW,1440749937,72.44,23.33,2,credit_card,2,175.1,VD,2,102315600,1451857278,7018a5e068b8fd0912fed2d02952df23,14759,belo horizonte,SP,-26.231066596621122,-46.31816510668068,relogios_presentes,45.0,1350.0,4.0,781.0,32.0,2.0,21.0,12710,campinas,SP,-23.077505931266245,-43.04334418215477
Af,Af,delivered,1539797418,1520279287,1023115349,1539782566,1507766400,1,awu,ahW,1450336170,283.9,16.42,1,credit_card,3,263.62,Af,3,61470000,1541145038,7ca7d05c3739c2094a9e6d508877cd12,73307,itauna,MG,-19.475339591690496,-44.279139592620545,utilidades_domesticas,29.0,618.0,1.0,848.0,13.0,25.0,29.0,12710,campinas,SP,-23.077505931266245,-43.04334418215477
JR,JR,delivered,1428101194,1535996406,634524538,1432364160,1520294400,2,tH,Nj,1438689793,207.48,32.08,2,boleto,6,322.49,JR,4,66124800,1462428255,f8bcc33767b010cbed31c0eccaac1e3d,6082,niteroi,SP,-22.267976119551935,-47.24062056199712,,42.0,744.0,2.0,9714.0,21.0,27.0,20.0,70556,vitoria,MG,-32.74993674603103,-49.633879675261724
qp,qp,delivered,1403114750,1367840870,1466079607,1274949558,1500508800,1,qM,Nj,1261471558,216.84,30.41,1,voucher,0,165.37,qp,4,61480800,1196537678,d364ccce795b874b3b24f38e98140254,85150,cabo frio,PE,-21.436812642111573,-48.66249933106102,esporte_lazer,28.0,929.0,2.0,2438.0,47.0,2.0,32.0,70556,vitoria,MG,-32.74993674603103,-49.633879675261724
agl,agl,delivered,1539797418,1372690432,1501593316,1341334896,1506211200,1,fh,Nj,1418795048,5.06,10.03,1,credit_card,0,0.0,agl,5,110494800,1346961134,18d07b1d575b2e55a0b512ac374ccb1c,1003,santos,MT,-11.109620581064961,-50.33241942510757,beleza_saude,38.0,1137.0,2.0,1411.0,38.0,34.0,17.0,70556,vitoria,MG,-32.74993674603103,-49.633879675261724
gr,gr,delivered,1533672373,1535996406,698659636,1468137885,1519776000,2,JA,Nj,1586489999,489.42,36.57,3,credit_card,9,720.42,gr,2,61480800,1351311462,bc7b9e0d078c0c01f622b38cfcd7ee9c,50635,sao paulo,RS,-36.41046520134135,-51.29237132716074,construcao_ferramentas_construcao,50.0,19.0,1.0,9058.0,22.0,46.0,25.0,70556,vitoria,MG,-32.74993674603103,-49.633879675261724
On,On,delivered,1311346426,1284674863,1058390542,1479742193,1528070400,2,tH,abH,1434379258,249.26,28.07,1,credit_card,2,435.89,On,3,72676800,1535807868,8c045269039491798a2285c1adcbe026,55176,rio das ostras,CE,-25.999820184257466,-42.86514926310751,,42.0,744.0,2.0,9714.0,21.0,27.0,20.0,40634,batatais,PR,-17.79582617986182,-40.68865396759515
ajK,ajK,delivered,1539797418,1535996406,757520816,1539782566,1516147200,1,Vz,abH,1440294801,348.9,30.1,1,credit_card,4,543.34,ajK,5,61466400,1236022120,93345700f0e852aa904fae18cec8437c,60550,rio de janeiro,RS,-26.916739694731888,-47.46207221649549,bebes,50.0,1033.0,6.0,7616.0,51.0,28.0,33.0,40634,batatais,PR,-17.79582617986182,-40.68865396759515
VI,VI,shipped,1539797418,1395134167,1536695308,1406185182,1508889600,1,pL,abH,1429329925,0.85,33.66,1,credit_card,4,4.19,VI,5,61484400,1375004345,eaf2bd1b75c6a6b95c5cad214ba58be1,40343,ponta grossa,RS,-8.12636124165946,-45.96541504470382,bebes,50.0,163.0,1.0,6185.0,33.0,58.0,30.0,40634,batatais,PR,-17.79582617986182,-40.68865396759515
rd,rd,delivered,1539797418,1527057068,938234225,1539782566,1525996800,1,aid,abH,1429067729,0.85,16.28,2,boleto,1,91.05,rd,3,61480800,1344408846,76a5a50d60701cb6feca23fe2f1fac40,35028,rio de janeiro,SP,-21.134226292743246,-46.95709206096924,perfumaria,47.0,1086.0,1.0,2543.0,35.0,15.0,17.0,40634,batatais,PR,-17.79582617986182,-40.68865396759515
lu,lu,delivered,1408992254,1400337293,1211324519,1539782566,1527465600,2,ot,abH,1432912263,0.85,22.8,2,credit_card,2,156.53,lu,4,61462800,1115234629,40b02b6a3a286b0c52837d20795e732a,34717,fortaleza,MG,-21.150648418191462,-38.586355917956794,esporte_lazer,37.0,4.0,3.0,0.0,19.0,2.0,15.0,40634,batatais,PR,-17.79582617986182,-40.68865396759515
Rv,Rv,delivered,1249108947,1376571540,1536695308,1147232522,1504915200,1,tH,Bf,1445630068,237.83,22.62,1,credit_card,7,491.4,Rv,3,61470000,1423612277,7c020cb518b4fdcf5c50fa717d0fdca8,38272,sao paulo,RJ,-21.036290716045887,-46.61147827865538,,42.0,744.0,2.0,9714.0,21.0,27.0,20.0,64236,mombuca,MG,-21.716230400260297,-47.64503160116178
MP,MP,delivered,1508380974,1535996406,1172601683,1378335230,1503792000,1,Da,Bf,1449474094,310.95,23.8,1,credit_card,0,354.12,MP,5,86446800,1540976200,3da285f344b116692496c69681f04648,25628,belo horizonte,SP,-19.283195852478887,-48.36375387988718,moveis_decoracao,50.0,4.0,1.0,5328.0,63.0,18.0,53.0,64236,mombuca,MG,-21.716230400260297,-47.64503160116178
Ru,Ru,shipped,1437786117,1535996406,770317646,1222412214,1527465600,1,HS,Bf,1455077572,308.95,36.43,1,credit_card,4,476.97,Ru,4,61477200,1120782345,27cba04d9597f0cb496ce2d23ce6afe4,50388,rio de janeiro,DF,-28.405983604278145,-50.110299061301575,informatica_acessorios,53.0,1327.0,1.0,6206.0,53.0,24.0,29.0,64236,mombuca,MG,-21.716230400260297,-47.64503160116178
iG,iG,delivered,1539797418,1341555302,1536695308,1539782566,1509667200,3,KY,Bf,1485059715,263.72,31.29,1,credit_card,0,262.8,iG,3,61488000,1394548194,c7c19110042036e6266adc998cbf1289,46932,sao paulo,RJ,-27.8318853538075,-40.25950998571612,fashion_bolsas_e_acessorios,52.0,924.0,1.0,0.0,21.0,11.0,22.0,64236,mombuca,MG,-21.716230400260297,-47.64503160116178
abD,abD,delivered,1225384450,1479830350,437999077,1480454738,1526688000,1,tH,vi,1448963513,246.58,36.49,3,boleto,4,173.45,abD,3,120135600,1327319506,638b3aff46974791ab154d575190c706,33249,sumare,RS,-25.06502198008584,-49.450829721479884,,42.0,744.0,2.0,9714.0,21.0,27.0,20.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
iE,iE,delivered,1539797418,1420628171,1343455707,1539782566,1513814400,1,ZX,vi,1445529497,0.85,0.0,2,credit_card,2,0.0,iE,2,98614800,1420002075,246578bb79248a97e8d47514ac7decb1,13848,santo andre,RJ,-20.752351798075296,-43.8788547152779,beleza_saude,53.0,1164.0,1.0,0.0,7.0,29.0,11.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
iE,iE,delivered,1539797418,1420628171,1343455707,1539782566,1513814400,1,ZX,vi,1445529497,0.85,0.0,2,boleto,1,54.93,iE,2,98614800,1420002075,246578bb79248a97e8d47514ac7decb1,13848,santo andre,RJ,-20.752351798075296,-43.8788547152779,beleza_saude,53.0,1164.0,1.0,0.0,7.0,29.0,11.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
Jl,Jl,delivered,1423192437,1535996406,1338129504,1399241117,1522281600,2,ae,vi,1449673834,0.85,0.0,2,not_defined,0,14.05,Jl,3,61473600,1314925828,596136898f3e3bd5356b83632c3de121,1003,sao vicente,SP,-11.109620581064961,-50.33241942510757,informatica_acessorios,65.0,4.0,2.0,379.0,39.0,2.0,29.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
rQ,rQ,delivered,1343838106,1480381307,933139734,1498051112,1516752000,1,iJ,vi,1435501294,0.85,48.89,2,credit_card,6,12.59,rQ,4,115945200,1478660635,bf4e624675bb3805677a3865d9603892,99990,fervedouro,RJ,-22.416874402823897,-55.21699779109884,telefonia,56.0,4.0,3.0,6247.0,9.0,34.0,25.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
rQ,rQ,delivered,1343838106,1480381307,933139734,1498051112,1516752000,1,iJ,vi,1435501294,0.85,48.89,1,credit_card,6,12.81,rQ,4,115945200,1478660635,bf4e624675bb3805677a3865d9603892,99990,fervedouro,RJ,-22.416874402823897,-55.21699779109884,telefonia,56.0,4.0,3.0,6247.0,9.0,34.0,25.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
ai,ai,delivered,1539797418,1420044448,1536695308,1539782566,1493510400,1,afN,vi,1454279503,153.47,25.21,1,boleto,2,378.81,ai,3,61480800,1540965720,07a47aaed3703199835441d912aa3c43,20700,belo horizonte,RJ,-27.953216093180195,-42.937174506612976,esporte_lazer,38.0,133.0,1.0,2733.0,7.0,9.0,17.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
fx,fx,delivered,1205880683,1359047746,1180972129,1229610964,1526774400,1,acQ,vi,1445785038,185.94,30.83,2,credit_card,0,150.22,fx,3,61491600,1504687794,be54c768bf32502b771d6fbaac835c2c,59069,goiania,MG,-20.641013184671024,-39.050501483392104,esporte_lazer,41.0,446.0,3.0,474.0,10.0,19.0,17.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
fx,fx,delivered,1205880683,1359047746,1180972129,1229610964,1526774400,1,acQ,vi,1445785038,185.94,30.83,2,boleto,1,150.84,fx,3,61491600,1504687794,be54c768bf32502b771d6fbaac835c2c,59069,goiania,MG,-20.641013184671024,-39.050501483392104,esporte_lazer,41.0,446.0,3.0,474.0,10.0,19.0,17.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
gC,gC,delivered,1539797418,1374810297,489217452,1539782566,1512864000,2,acQ,vi,1455568210,218.34,8.87,1,boleto,3,291.02,gC,4,61473600,1540783264,cdf40f3d0b93839f37972934deda0d65,13432,santa rita d'oeste,RJ,-22.803633432455392,-46.65068511055708,esporte_lazer,41.0,446.0,3.0,474.0,10.0,19.0,17.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
afW,afW,delivered,1360658195,1473580968,1536695308,1200931127,1500508800,1,LS,vi,1441619892,36.19,5.74,1,credit_card,6,54.43,afW,4,98136000,1541303069,567cce4e47a422c4e6e2021a46c979e7,74932,macae,PR,-13.521736886004508,-42.858905136676064,esporte_lazer,54.0,929.0,5.0,0.0,21.0,13.0,24.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
aeW,aeW,delivered,1403037369,1363395035,1323873237,1413542025,1511740800,1,afz,vi,1445048127,4.45,13.26,1,voucher,3,108.92,aeW,5,63835200,1431656947,601725677c1484660662470921a9f01d,17620,dourados,MG,-29.1495474280863,-45.59525446221984,esporte_lazer,47.0,636.0,3.0,0.0,7.0,5.0,6.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
LG,LG,delivered,1488582188,1400276134,1349867575,1439529861,1510099200,1,eo,vi,1464179915,340.68,0.48,2,credit_card,10,261.42,LG,5,61470000,1540995026,bfa841e3bd6498a206d74e203a7e4283,75941,recife,RS,-23.49364082316741,-38.96221988767035,fashion_bolsas_e_acessorios,59.0,4.0,2.0,3625.0,23.0,39.0,25.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
adw,adw,delivered,1539797418,1506671475,1536695308,1411052257,1491350400,1,anW,vi,1439920422,0.85,7.67,2,boleto,0,7.7,adw,3,61462800,1383358809,634673493639273c0801012b11364bc4,4908,sao jose,RJ,-27.474410838313407,-45.59652305700904,esporte_lazer,56.0,1194.0,2.0,2517.0,43.0,30.0,24.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
awE,awE,delivered,1105491340,1374513534,1020793511,1416713138,1503532800,2,aaw,vi,1450104761,0.85,18.55,2,boleto,8,0.0,awE,5,64900800,1425721735,308c2f67178f4f7987ffe371abd7cba0,12291,irece,SP,-22.364677907990103,-41.569302605726364,informatica_acessorios,32.0,558.0,4.0,8591.0,67.0,43.0,30.0,7844,caxias do sul,SP,-22.57673051329587,-48.378041038911526
aoy,aoy,delivered,1243505584,1535996406,17586,1011355457,1513209600,1,tH,agD,1426527272,219.89,22.14,1,boleto,1,247.12,aoy,5,71992800,1540966789,ad98c4b02f37dfd862e224b26f56778e,41203,sao paulo,SC,-18.53018627960655,-46.4391250298287,,42.0,744.0,2.0,9714.0,21.0,27.0,20.0,8011,ferraz de  vasconcelos,SP,-16.407260515163102,-47.07581070882532
OV,OV,delivered,1539797418,1469819880,1267436956,1431943993,1526169600,2,avW,oX,1586456173,0.85,17.94,2,boleto,1,17.73,OV,5,70783200,1375929856,1eb6f015c37dc8e3f5b531fbca809a49,58288,cuiaba,PR,-19.62318733777077,-50.91917175398993,eletronicos,71.0,1745.0,6.0,3374.0,42.0,19.0,40.0,7374,santos,RJ,-19.232056090669037,-37.88096775847792
qr,qr,delivered,1318755673,1486678093,1536695308,1527090780,1514246400,1,aix,oX,1498817318,203.47,7.82,1,credit_card,2,238.44,qr,3,61473600,1540195239,aabcd181e8b68df20212829acc386a2f,6657,barueri,RJ,-21.486481019309178,-46.7686353674314,automotivo,55.0,4.0,1.0,0.0,7.0,27.0,21.0,7374,santos,RJ,-19.232056090669037,-37.88096775847792
Ir,Ir,delivered,1408976373,1304131422,1536695308,1539782566,1508198400,1,atn,oX,1422143550,0.85,0.0,3,credit_card,0,0.0,Ir,4,69382800,1391511716,c19b938e51078d60423c438c5221f1d1,49407,porto alegre,MG,-19.82031332466759,-44.466674236225494,bebes,53.0,1540.0,2.0,761.0,46.0,10.0,30.0,7374,santos,RJ,-19.232056090669037,-37.88096775847792
Q,Q,delivered,1539797418,1396480753,1155035920,1466171867,1515196800,2,auT,QT,1367402697,162.15,27.95,1,credit_card,4,81.46,Q,5,84218400,1235659401,27250f9b8b983f21d3c6fc860afaba93,1003,sao jose dos campos,SP,-11.109620581064961,-50.33241942510757,brinquedos,41.0,658.0,2.0,4372.0,60.0,16.0,37.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
wW,wW,delivered,1534351272,1456124458,1053415583,1539782566,1519516800,2,ahV,QT,1348676355,6.05,30.4,1,boleto,2,158.28,wW,5,61477200,1541074312,947d0bc776eba9d4dd6829457af09d78,73396,sao paulo,PR,-8.90443366055912,-42.60908266201079,fashion_roupa_masculina,45.0,321.0,1.0,3206.0,55.0,12.0,44.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
OT,OT,delivered,1539797418,1397680954,1434546102,1501517305,1534723200,2,ahV,QT,1334236087,18.25,21.35,1,voucher,0,190.13,OT,1,138326400,1480536307,9ed486acf494c1b78423086d180cfb3f,66326,carire,SC,-25.38059691164193,-50.382219960420414,fashion_roupa_masculina,45.0,321.0,1.0,3206.0,55.0,12.0,44.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
Vh,Vh,delivered,1134531329,1285612911,907248313,1539782566,1508544000,2,ahV,QT,1341849608,3.01,23.47,2,credit_card,2,96.68,Vh,3,61477200,1270293885,1a2042f30f2a7ecefdde313fa0cf151b,56347,araripina,CE,-27.484955572136954,-42.75474804645181,fashion_roupa_masculina,45.0,321.0,1.0,3206.0,55.0,12.0,44.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
abp,abp,shipped,1539797418,1271689949,1149907534,1330963578,1527638400,2,ahV,QT,1329175527,0.85,17.83,1,voucher,0,69.29,abp,2,80942400,1540380381,c613d08c38745b67cc5aff94e3fc04b2,34000,santo andre,MG,-15.831293020651323,-48.666173446587116,fashion_roupa_masculina,45.0,321.0,1.0,3206.0,55.0,12.0,44.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
abp,abp,shipped,1539797418,1271689949,1149907534,1330963578,1527638400,2,ahV,QT,1329175527,0.85,17.83,2,debit_card,0,74.7,abp,2,80942400,1540380381,c613d08c38745b67cc5aff94e3fc04b2,34000,santo andre,MG,-15.831293020651323,-48.666173446587116,fashion_roupa_masculina,45.0,321.0,1.0,3206.0,55.0,12.0,44.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
rh,rh,delivered,1428515759,1390570392,1443894910,1539782566,1499385600,2,ab,QT,1274716700,54.66,17.12,1,boleto,2,0.0,rh,5,71964000,1540877988,1ce10f79b3cccc47a14584c36d9cf4fc,68681,santos,MG,-19.329773954286498,-43.03742914246189,relogios_presentes,46.0,497.0,1.0,0.0,12.0,2.0,16.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
fc,fc,delivered,1233003302,1478221858,677405274,1539782566,1524268800,1,aqp,QT,1362569505,84.68,2.13,1,credit_card,1,187.01,fc,4,61473600,1540323356,5da36249e10fba23041f7353250b644c,1003,santarem,SP,-11.109620581064961,-50.33241942510757,informatica_acessorios,67.0,1018.0,3.0,1591.0,18.0,21.0,20.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
IG,IG,delivered,1411170267,1396326264,1207375857,1539782566,1514419200,1,bJ,QT,1360544198,220.41,25.68,1,credit_card,2,232.0,IG,3,75823200,1540708400,fad83ca4540898f0d76d9bffa0e2c047,1003,taquaritinga,SP,-11.109620581064961,-50.33241942510757,fashion_bolsas_e_acessorios,45.0,64.0,1.0,624.0,7.0,2.0,19.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
IG,IG,delivered,1411170267,1396326264,1207375857,1539782566,1514419200,1,bJ,QT,1360544198,220.41,25.68,1,credit_card,2,210.43,IG,3,75823200,1540708400,fad83ca4540898f0d76d9bffa0e2c047,1003,taquaritinga,SP,-11.109620581064961,-50.33241942510757,fashion_bolsas_e_acessorios,45.0,64.0,1.0,624.0,7.0,2.0,19.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
eV,eV,delivered,1539797418,1151652976,1536695308,1539782566,1514073600,2,bJ,QT,1320809314,187.83,4.89,1,credit_card,2,234.38,eV,5,163195200,1522599883,3a3db2abdf63385806afc0172cf7e6d0,10254,brasilia,RJ,-10.012181596806029,-44.52817298044154,fashion_bolsas_e_acessorios,45.0,64.0,1.0,624.0,7.0,2.0,19.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
oa,oa,delivered,1539797418,1313206107,638801996,1516559850,1521417600,2,bJ,QT,1343471884,225.65,11.07,1,credit_card,5,376.98,oa,4,97988400,1078412567,1864b0e8ffa2c68d681d426a6fdd9f0f,41919,gravatai,RJ,-24.95497222083716,-48.717972341592244,fashion_bolsas_e_acessorios,45.0,64.0,1.0,624.0,7.0,2.0,19.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
aue,aue,delivered,1389101395,1421432785,1516253363,1539782566,1509062400,1,bJ,QT,1355807564,177.07,15.55,1,boleto,3,261.22,aue,5,61448400,1461905337,a590fdd68e210fa5f42764a2493f6223,51379,pirapora,MG,-27.11902902877337,-44.905254616382074,fashion_bolsas_e_acessorios,45.0,64.0,1.0,624.0,7.0,2.0,19.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
sp,sp,delivered,1501231524,1368683576,913218622,1436076859,1522454400,2,Nb,QT,1322342049,18.71,11.62,1,voucher,0,167.77,sp,5,69418800,1314528756,5d81012f5f20f3781512403410be3043,70041,igarassu,RS,-27.2701914841906,-53.77496026577947,papelaria,54.0,1445.0,1.0,795.0,30.0,3.0,30.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
sp,sp,delivered,1501231524,1368683576,913218622,1436076859,1522454400,2,Nb,QT,1322342049,18.71,11.62,2,credit_card,0,158.57,sp,5,69418800,1314528756,5d81012f5f20f3781512403410be3043,70041,igarassu,RS,-27.2701914841906,-53.77496026577947,papelaria,54.0,1445.0,1.0,795.0,30.0,3.0,30.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
Ih,Ih,delivered,1359603765,1371579696,1470608259,1291100001,1501286400,1,Nb,QT,1310895621,0.85,0.0,1,voucher,0,100.13,Ih,5,61470000,1190688591,72ecfbf8c6283b2d1442feed255814a6,5936,rio de janeiro,PI,-26.737429713041386,-51.794273218975455,papelaria,54.0,1445.0,1.0,795.0,30.0,3.0,30.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
Wi,Wi,shipped,1267886007,1398136138,1229603532,1311161507,1517788800,2,Nb,QT,1338814311,0.85,8.02,1,credit_card,1,0.0,Wi,2,61470000,1392343115,22ae472296b9bcc82fadf28f1568f4f8,29178,maceio,RJ,-21.263695788388613,-48.667625438109376,papelaria,54.0,1445.0,1.0,795.0,30.0,3.0,30.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
aox,aox,delivered,1539797418,1385859041,652814194,1539782566,1541980800,2,Nb,QT,1322549223,0.85,5.65,2,boleto,3,0.0,aox,3,97016400,1540937812,aaaf358226ca4a9f20077806de76473f,11643,rio de janeiro,SP,-28.654418872920534,-39.989449928659134,papelaria,54.0,1445.0,1.0,795.0,30.0,3.0,30.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
qN,qN,delivered,1299806803,1333308678,1299734693,1161021225,1501891200,2,axh,QT,1311028110,6.96,17.05,2,credit_card,6,23.28,qN,1,61480800,1540838962,7b70964e890173f39c36f37362387d13,1003,icara,SP,-11.109620581064961,-50.33241942510757,utilidades_domesticas,44.0,1200.0,1.0,2007.0,8.0,42.0,6.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
bp,bp,delivered,1401898307,1520263812,325583877,1218618686,1521331200,1,axh,QT,1317955263,0.85,11.06,1,credit_card,7,0.0,bp,3,69116400,1540763841,2b74004bfe2f72d5970c27de1f36dca5,77366,sao paulo,PR,-10.082486818086046,-45.616272049948996,utilidades_domesticas,44.0,1200.0,1.0,2007.0,8.0,42.0,6.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
agD,agD,delivered,1447206188,1447099026,1444949136,1519244157,1509926400,1,axh,QT,1314107019,3.77,20.23,1,credit_card,0,87.14,agD,1,80395200,1324635489,ef07ba9aa5226f77264ffa5762b2280b,65692,belem,SP,-19.067149229364052,-45.24260268295557,utilidades_domesticas,44.0,1200.0,1.0,2007.0,8.0,42.0,6.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
ahr,ahr,delivered,1539797418,1339867472,1536695308,1384816452,1508976000,2,axh,QT,1314769756,0.85,18.43,2,boleto,1,98.39,ahr,3,61466400,1540602260,7a2dc4682890550ebe3b8befcea3d55c,74687,vitoria,BA,-22.438568026981017,-45.6192949452925,utilidades_domesticas,44.0,1200.0,1.0,2007.0,8.0,42.0,6.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
gV,gV,delivered,1278467697,1174268172,1379145763,1539782566,1502236800,1,ahY,QT,1374796196,234.79,8.06,1,credit_card,2,350.88,gV,3,61480800,1540625979,9d6bc03565c201dc6de83fa4af243f37,48121,paranapanema,RJ,-15.869827300066182,-45.715612028264324,relogios_presentes,44.0,439.0,4.0,178.0,37.0,2.0,19.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
oX,oX,delivered,1539797418,1330962715,1025564873,1539782566,1520380800,2,lf,QT,1311953050,230.56,0.0,1,credit_card,4,409.13,oX,2,61945200,1530480710,acaf9c8dbadcef1c6ce123806c9e6c34,2477,rio de janeiro,SP,-16.551504479136277,-41.6865949765785,brinquedos,51.0,4.0,4.0,0.0,24.0,7.0,6.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
Bm,Bm,delivered,1439530048,1398087126,878114656,1364657312,1521331200,2,Hq,QT,1316508850,368.15,28.47,2,credit_card,5,448.57,Bm,5,61466400,1419167999,42e566f7eb7e1bacd7e0eecccb4bebb3,1003,pontal do parana,PB,-11.109620581064961,-50.33241942510757,moveis_decoracao,50.0,1273.0,1.0,1263.0,39.0,15.0,21.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
dB,dB,delivered,1366332568,1337399878,1536695308,1374534029,1496966400,2,qM,QT,1299807208,220.48,27.25,1,voucher,5,94.96,dB,5,87768000,1466314088,815e91418821489c26f04e5fc6c7b0ce,33579,santana de parnaiba,RJ,-15.993776645710373,-52.54943574983018,esporte_lazer,28.0,929.0,2.0,2438.0,47.0,2.0,32.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
auz,auz,delivered,1408995836,1336363497,1536695308,1235796908,1498003200,2,qM,QT,1290380059,228.96,11.47,1,credit_card,2,287.88,auz,3,120398400,1355588706,99579a2f1f793e72e0c10e6651189354,3784,rio de janeiro,SP,-21.367563988448538,-50.59913376525482,esporte_lazer,28.0,929.0,2.0,2438.0,47.0,2.0,32.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
FA,FA,delivered,1420581029,1477771943,1536695308,1217014682,1513382400,1,va,QT,1339959396,199.62,16.34,1,boleto,4,408.72,FA,4,70873200,1540055637,43ba219fe4048d64b0edb145ce11146d,1003,serra,RJ,-11.109620581064961,-50.33241942510757,pet_shop,43.0,554.0,2.0,3995.0,21.0,21.0,39.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
axM,axM,delivered,1539797418,1535996406,1056146497,1539782566,1506124800,2,LH,QT,1324266761,108.93,0.62,1,credit_card,3,106.34,axM,5,170751600,1363439188,e9eb349dc21fe3d8de0e58e902ca3ec2,1003,rio de janeiro,RS,-11.109620581064961,-50.33241942510757,telefonia,39.0,424.0,2.0,5650.0,27.0,37.0,28.0,39270,taboao da serra,PR,-27.962617052190488,-49.228368656043294
