order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,payment_sequential,payment_type,payment_installments,payment_value,review_id,review_score,review_creation_date,review_answer_timestamp,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,customer_lat,customer_lng,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,seller_zip_code_prefix,seller_city,seller_state,seller_lat,seller_lng
cyVl,8d09c9c7c87997b0394c545088aa024a,shipped,1511632297,-9223372036,-9223372036,-9223372036,1507075200,2,28b5fef7b6d63771e9784bc68c783793,1c129092bf23f28a5930387c980c0dfc,1503923191,149.04,27.52,1,credit_card,1,54.03,b871c99f947b70babd0dd2f2eb9133c9,4,1523145600,1530659627,71289f58e61bb9977ff1c6f7d91a5af7,7886,sao paulo,SP,-20.38966381693485,-43.82165963023832,moveis_cozinha_area_de_servico_jantar_e_jardim,56.0,942.0,1.0,8679.0,50.0,41.0,23.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
dDkm,bfffc44d697db2944987bc39fd45d22c,delivered,1515426338,-9223372036,-9223372036,-9223372036,1513555200,2,247fa5b4e2f524a22b21ef256ffc23e4,1c129092bf23f28a5930387c980c0dfc,1530855069,200.8,19.02,1,boleto,0,193.76,33af63d387b82b3a3f24bfd62ba454e7,2,1495238400,1534549224,c7857120b6ce21cfc0a1654d4397eb9e,29211,indaiatuba,RJ,-19.512165735028745,-42.92712014981444,cama_mesa_banho,53.0,1224.0,3.0,3449.0,64.0,23.0,34.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
aJDH,17123dccf4003deea7415632427c9b49,delivered,1498584058,-9223372036,-9223372036,-9223372036,1509408000,2,928e52a9ad53a294fdcc91bcf59d1751,1c129092bf23f28a5930387c980c0dfc,1498733048,132.64,4.18,1,credit_card,4,200.59,19757fe742ddb9c215be452ed4340f67,3,1507939200,1524766687,98071374616d2c6ced215c7c43f4e18d,69003,indaiatuba,SP,-15.571272140295267,-48.32424727526594,brinquedos,42.0,163.0,1.0,5787.0,30.0,21.0,21.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
avbc,2a88d24a9b440d400002b6a32e35cb9b,delivered,1502235982,-9223372036,-9223372036,-9223372036,1516233600,2,3354a4e684f5e7199f9407db70ccd92b,1c129092bf23f28a5930387c980c0dfc,1502384110,223.13,3.48,1,credit_card,0,68.38,8ab08065b517037052742a94868ee40b,4,1512432000,1513767228,b5e0e3c706efb77b54e98df6254c2767,39602,sao paulo,RS,-14.807895057018655,-48.84119613416983,beleza_saude,42.0,405.0,3.0,2377.0,18.0,8.0,14.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
ccPX,02179f1b13ecf4531f0e73e24e0211ad,delivered,1497703524,-9223372036,-9223372036,-9223372036,1516233600,2,e94df75b2e9a8b056be0c144a731f55c,1c129092bf23f28a5930387c980c0dfc,1527610444,141.55,53.0,2,boleto,4,146.99,6d9ce6d4ad988704dc13c55560cea942,4,1494633600,1490021817,cbbff5fa68079209c77387cfbb3837fa,31615,socorro,RJ,-31.09717907206649,-42.069377190294034,beleza_saude,51.0,461.0,2.0,5344.0,84.0,52.0,35.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
bpXO,fa830ffebc8465c777e8deaa55936022,delivered,1533151086,-9223372036,-9223372036,-9223372036,1505088000,2,1b7ce992a80ac036dd9ab73d08289712,1c129092bf23f28a5930387c980c0dfc,1525812781,254.52,16.92,2,credit_card,5,38.41,f657d260ff27c286ce2ebe4522897ba0,5,1532736000,1520016598,b23a04cda64a25aef1b69b9cbdb97b4d,53183,vespasiano,RJ,-22.43452515895136,-49.766241285390215,beleza_saude,20.0,623.0,2.0,4417.0,29.0,22.0,26.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
eClH,2ba415ea226886658975ce7d79ecad08,delivered,1501084956,-9223372036,-9223372036,-9223372036,1495756800,1,da686d15de3ee88de081bd159b031e47,1c129092bf23f28a5930387c980c0dfc,1534260919,1.65,12.27,2,boleto,1,115.26,c76c658bbc1330d15681c906487f11a4,4,1486857600,1534765015,0807baeeeaa1309effbd9a9dee41ab17,77406,balneario picarras,CE,-17.719030342791893,-42.643146246648406,informatica_acessorios,38.0,678.0,1.0,5293.0,42.0,20.0,33.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
bmQo,c14447520507724f6599a91cc98d9be8,delivered,1522057018,-9223372036,-9223372036,-9223372036,1519257600,1,ddee1b747d9681ef016a78e77937e950,1c129092bf23f28a5930387c980c0dfc,1526646668,1.68,4.06,2,credit_card,2,221.73,9fa982139942d4a241ab8e0e832ff270,4,1489881600,1490995313,b6593548e36db69a1add169ef02e77e6,80197,embu das artes,BA,-19.27962597656452,-44.24965776403247,esporte_lazer,41.0,226.0,3.0,771.0,17.0,11.0,7.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
eBrj,4627796c14c8e6d2f8eece829c5df4c5,delivered,1507497489,-9223372036,-9223372036,-9223372036,1519171200,2,9cbe4a1fd4db99c14512e9b2ff033ec4,1c129092bf23f28a5930387c980c0dfc,1502227410,71.74,29.74,1,credit_card,2,155.52,fbca11ebd86faf4649833f4e5cd93684,4,1498867200,1505949184,c48e63d50a74ae2177fcf5d66ab51754,47597,contagem,RJ,-19.77899593407009,-47.759179842133825,brinquedos,67.0,1697.0,2.0,5306.0,34.0,33.0,17.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
awHj,ba796e3142fdd4d6d4ed3b32b4838adb,delivered,1525779430,-9223372036,-9223372036,-9223372036,1519257600,2,b0c8da302d49498d2ce6be8c631e4e20,1c129092bf23f28a5930387c980c0dfc,1525818642,23.7,2.26,1,boleto,3,32.83,8f3bd9de238087d04f04a2f6c586d3bf,5,1525564800,1529268891,9278914e32bbb1e39240325974843b81,53037,juiz de fora,RJ,-21.35695244452205,-52.972638079524486,ferramentas_jardim,50.0,751.0,2.0,5691.0,69.0,14.0,27.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
ecPT,c37c51bf32c22db465dc7d2749c9e0ce,shipped,1534006812,-9223372036,-9223372036,-9223372036,1531872000,1,b0c8da302d49498d2ce6be8c631e4e20,1c129092bf23f28a5930387c980c0dfc,1509011783,277.38,12.3,2,boleto,2,85.86,9f308fe22d0bc5f0ecad21da52cca3a7,4,1534291200,1478637909,3a06048b2b7f9b26cc0c695dc4d153e1,16599,porto alegre,SP,-20.4979596416818,-47.50800871093771,ferramentas_jardim,50.0,751.0,2.0,5691.0,69.0,14.0,27.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
aEMZ,5015b446c93382510a9e662ef293c54e,delivered,1510596301,-9223372036,-9223372036,-9223372036,1515024000,2,b0c8da302d49498d2ce6be8c631e4e20,1c129092bf23f28a5930387c980c0dfc,1505348724,160.55,23.33,1,boleto,1,103.77,9a85a070a66237ad2521efbe81ec4b59,4,1532649600,1513793778,fa2d1944cfb80777c082a6ef129022a2,54453,uberaba,RJ,-16.90709832650799,-51.05099922706419,ferramentas_jardim,50.0,751.0,2.0,5691.0,69.0,14.0,27.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
alLA,de6a99b52963d6b03a27d8ada37ba930,delivered,1534501221,-9223372036,-9223372036,-9223372036,1533600000,1,d285360f29ac7fd97640bf0baef03de0,1c129092bf23f28a5930387c980c0dfc,1504718709,157.86,30.78,1,credit_card,5,724.67,f7a39fea658dc0d3c2b39f4593966196,2,1491436800,1512692373,3c694cd43e46b6f99fb02fb8e1ebed87,68678,campo formoso,MG,-18.40978511582528,-48.44734007616658,informatica_acessorios,46.0,1610.0,3.0,666.0,8.0,34.0,9.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
fTdc,403c35c4d8813bf67b3d396b91ca1619,delivered,1496351391,-9223372036,-9223372036,-9223372036,1524528000,2,d285360f29ac7fd97640bf0baef03de0,1c129092bf23f28a5930387c980c0dfc,1502988612,188.89,18.07,2,credit_card,6,158.82,21d36f3b5db386d4642b7c09142db525,4,1514678400,1514597711,cf7d702830a3cf5bfaffc9979fbf5ec1,29608,sao jose do hortencio,SP,-23.313819909520138,-45.734340083380225,informatica_acessorios,46.0,1610.0,3.0,666.0,8.0,34.0,9.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
epRa,7411ed38e0610456949ec3dcdc833c59,delivered,1513279956,-9223372036,-9223372036,-9223372036,1534291200,2,c6ea63369936552872ae890c82175b4b,1c129092bf23f28a5930387c980c0dfc,1532507122,3.99,16.45,1,credit_card,9,520.68,e77b21f16c2bf2fddd09d4dfb9677ecb,5,1521763200,1525043478,1f3249b05c550941f79aa9b37cecd97e,1526,sao paulo,MS,-25.547401364286145,-54.375920764040444,climatizacao,55.0,1012.0,1.0,5638.0,9.0,20.0,10.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
dpaP,8a498c95d77ec0e09c2472e3e97412a3,shipped,1532709409,-9223372036,-9223372036,-9223372036,1499817600,1,2604055d4992311bc72b115b6d5adda9,1c129092bf23f28a5930387c980c0dfc,1488945037,136.45,55.34,1,boleto,0,48.08,1d9fa954743f175874eb16ecff9892b2,5,1525219200,1494897336,854925f2ce031b82bed37d73c9c716dc,46677,araras,RS,-19.876010133982835,-40.09872162044085,brinquedos,26.0,382.0,2.0,192.0,27.0,5.0,11.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
aDhh,3d305a1394250078ad10531a49806a59,delivered,1520970269,-9223372036,-9223372036,-9223372036,1533513600,2,52c80cedd4e90108bf4fa6a206ef6b03,1c129092bf23f28a5930387c980c0dfc,1508186122,74.93,12.95,2,boleto,1,25.56,5ba1074a6048d167ff1377773390f965,2,1526428800,1508440693,4f6d635ff2fd4e30ff5369a7b943eb22,25710,joao pessoa,MT,-30.52361516385561,-46.68741871267762,papelaria,40.0,689.0,3.0,7343.0,36.0,28.0,30.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
eXZP,c5444e3af35bf2098b42eba5c776c755,shipped,1519566138,-9223372036,-9223372036,-9223372036,1533772800,1,cc1cb33bcc814aeaa4631761a34bd23e,1c129092bf23f28a5930387c980c0dfc,1532957093,65.23,21.4,2,credit_card,0,10.3,3e1594b13b22f954ea310f798eeae104,5,1510704000,1488371348,4d1fe8b6f5e9ee044a14467c8b2832b6,44955,rio de janeiro,RJ,-23.817455328099893,-41.76057229421459,brinquedos,54.0,770.0,2.0,4487.0,25.0,19.0,28.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
qOV,59b114ec578b82807589114ebaa6e354,delivered,1501870647,-9223372036,-9223372036,-9223372036,1516060800,2,b944aabf1fc45c01599ee96c7f4d533e,1c129092bf23f28a5930387c980c0dfc,1534526670,384.98,12.75,1,credit_card,1,177.39,4bcd1d28b37e394c77aa246fbdab256e,5,1505865600,1511734207,20fed4e41111460ca9357026fac51132,52563,sao lourenco da serra,RJ,-21.26289514554655,-41.41875536129643,telefonia,49.0,486.0,2.0,3230.0,60.0,11.0,34.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
cJwD,225c0949be781e5efb085b4dacb0a4a8,delivered,1511716188,-9223372036,-9223372036,-9223372036,1525651200,3,bb42f37fc3d9130e4a4339d24a47dd7c,1c129092bf23f28a5930387c980c0dfc,1493296483,218.01,45.82,2,credit_card,1,97.6,81d2921e1064b7ee6316deb06d2207c1,4,1512604800,1526866527,db8159cc1becccd7a22f363eaeaff402,71710,paulinia,PR,-2.9531458772220454,-47.16176305772365,livros_tecnicos,48.0,1154.0,2.0,5990.0,11.0,43.0,37.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
bKht,ca9d6522ba10b57d739f4ab202535b3b,delivered,1507889728,-9223372036,-9223372036,-9223372036,1529884800,1,f497ba62f1d6b4f6a3a3266fa8623ad3,1c129092bf23f28a5930387c980c0dfc,1525062641,82.52,22.46,1,credit_card,10,440.09,a8e6fb544a0a86024efaf853b5dd3efc,5,1533340800,1522765028,57e205798923cafb0c9d64142ee1e931,1629,curitiba,PE,-28.019692909731518,-48.200585287792244,eletronicos,33.0,541.0,3.0,2756.0,20.0,9.0,27.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
atMF,cb14df7a6a93ae67b6b89d0debab1326,delivered,1520082785,-9223372036,-9223372036,-9223372036,1526947200,2,7614c62b86a81021243e438cfde78ccc,1c129092bf23f28a5930387c980c0dfc,1522148938,459.28,4.34,3,voucher,1,33.35,97d740f8ca06ba26408af07cdb552438,3,1506470400,1516913626,6aeb14662eeb6302659fb549abeccce0,78533,sao paulo,RS,-14.140696115338047,-46.162129075017404,moveis_decoracao,38.0,534.0,3.0,3295.0,15.0,27.0,20.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
rGY,f13d38f83b34037f745ec79cc915a8f1,delivered,1508853092,-9223372036,-9223372036,-9223372036,1527033600,2,50fd2b788dc166edd20512370dac54df,1c129092bf23f28a5930387c980c0dfc,1511890161,87.01,17.28,1,credit_card,5,262.2,386be31d7a0087ec84b2f0a44c4bb894,4,1494374400,1522096551,c095f09aac0d2fa2091eb2a75ef13f3d,75525,rio de janeiro,MG,-21.740300270093066,-43.025084945374545,,51.0,1678.0,4.0,7087.0,43.0,29.0,38.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
eAMz,7769eebb90b7a387fbf8087dd60024d4,delivered,1533293007,-9223372036,-9223372036,-9223372036,1520380800,2,e5ae72c62ebfa708624f5029d609b160,1c129092bf23f28a5930387c980c0dfc,1528667716,146.46,8.49,2,credit_card,2,44.36,b07742f99354332b4f381e098f25cac8,3,1507075200,1505227919,6e461ec96c9aad81128aca921cfe901d,58212,lapa,SP,-22.79004195925756,-53.05960806111102,brinquedos,51.0,1593.0,3.0,1364.0,17.0,6.0,12.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
aXUO,19a06d501ee9f39a4e1e0b162fdbd6c1,delivered,1515439746,-9223372036,-9223372036,-9223372036,1509494400,1,e5ae72c62ebfa708624f5029d609b160,1c129092bf23f28a5930387c980c0dfc,1510001182,210.6,9.83,2,voucher,0,27.66,39dbf0879c36fcf4578aac195d4f5582,2,1513209600,1528589212,47ec51936c9435bb3873b99f67ba3694,31822,curitiba,SP,-18.3179520152051,-46.16223365632373,brinquedos,51.0,1593.0,3.0,1364.0,17.0,6.0,12.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
etsK,e6035de27a06aca1d56fea7ece3d431e,shipped,1531913889,-9223372036,-9223372036,-9223372036,1525392000,2,0a4093a4af429dc0a9334300e5c13ae5,1c129092bf23f28a5930387c980c0dfc,1519282227,41.45,41.41,2,credit_card,4,404.1,bf2e59be82c7252b8cf22d6c34a9dbca,3,1503619200,1515504362,5c418501b87e13cd0dfdb50fe6f1d96d,80932,birigui,DF,-27.253305749845072,-40.48060056353891,automotivo,50.0,871.0,1.0,2486.0,44.0,3.0,28.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
alYZ,10aab4c4b2ab24797517dde37deae450,delivered,1512652360,-9223372036,-9223372036,-9223372036,1532995200,2,b6475dae3a2796ed87cabc7b8e8debcf,1c129092bf23f28a5930387c980c0dfc,1524756704,18.48,16.43,2,credit_card,4,198.98,50937395ae86dbe3cdb157312ce8cece,4,1509580800,1514388483,c6633008507807be60c81d0b42645777,25603,curitiba,RJ,-27.27629178193137,-45.92679005780278,bebes,27.0,355.0,2.0,312.0,14.0,3.0,8.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
dFTc,e616cea6901a7bb9daed07e9135f4ac9,delivered,1498440436,-9223372036,-9223372036,-9223372036,1533600000,1,87cc2aef12eddf0b170234138b0946e0,1c129092bf23f28a5930387c980c0dfc,1524154393,159.17,8.54,1,boleto,2,636.93,6d6f381d6da231f02aa4e4a97a686bd5,4,1533168000,1520250984,6e2759b013eb9cc5025c952bf6b9861f,45393,niteroi,RJ,-19.299125564684413,-45.638537578850205,beleza_saude,64.0,1046.0,3.0,151.0,16.0,10.0,8.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
fIYJ,56d361be1eb9434e60410e456a56a559,delivered,1524224124,-9223372036,-9223372036,-9223372036,1513296000,2,33041fc111e526d9dd16e06678ff5eeb,1c129092bf23f28a5930387c980c0dfc,1532400311,106.41,6.68,1,credit_card,2,106.24,ff4dbac42a6268977df00d6d06f87d2f,4,1533254400,1530476088,862ec4475c2a7272275d578ea2ce4cea,3510,rio de janeiro,PA,-21.44122070138211,-49.96190967274057,moveis_escritorio,42.0,136.0,4.0,1664.0,35.0,7.0,37.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
eAwW,bf06469eadee11e635909ecabf966022,delivered,1534355268,-9223372036,-9223372036,-9223372036,1533081600,2,aa70ae9ee9a798d44ae6e00ce6d82cb1,1c129092bf23f28a5930387c980c0dfc,1521669328,130.79,9.57,1,boleto,2,18.31,f81392b771543492486cb77ace3dfb6b,5,1525132800,1526515976,f322165e01e9fa18f47160e66645ebfd,55048,olimpia,SP,-17.976813652743086,-47.37560719149553,ferramentas_jardim,33.0,54.0,3.0,3189.0,36.0,12.0,34.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
dryx,0adbcea65a531588e0a7c68142d54192,delivered,1497406426,-9223372036,-9223372036,-9223372036,1517443200,2,ac8e7cf3a658f63dc68dd7f3b8b5f97b,1c129092bf23f28a5930387c980c0dfc,1512400719,105.27,5.01,2,credit_card,2,280.01,a6f8e63866086fdc983ba219c08eb04e,3,1534982400,1494033769,989d76487f04e6534d02ef3fb5ed0863,99547,oleo,MA,-20.15882995234315,-49.61304697114049,beleza_saude,61.0,1760.0,1.0,9880.0,33.0,27.0,31.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
drai,37955c5c4ea9ed8cdb555c4743e00d0c,delivered,1512591837,-9223372036,-9223372036,-9223372036,1490313600,1,25c38557cf793876c5abdd5931f922db,1c129092bf23f28a5930387c980c0dfc,1504055416,363.44,35.85,1,credit_card,2,226.89,a917795a2c2488fe12237f9dc6fcf748,5,1530576000,1531850340,34bac84cfbd0ba1da052e4f5b266c80a,31639,piracicaba,RJ,-19.22815667279952,-39.346579190832294,esporte_lazer,45.0,685.0,4.0,9225.0,49.0,32.0,54.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
dJBc,a8edb87d848c12b4bb341d5f7641a942,delivered,1511366765,-9223372036,-9223372036,-9223372036,1535587200,1,a42d9c825894f96fc6ed02610891454d,1c129092bf23f28a5930387c980c0dfc,1529547452,370.21,10.5,1,credit_card,1,8.01,a5eb5e72b7a7ae4fc1b5844ca0d4364c,4,1516665600,1529628543,5e9e03fb012cf675d96708ca2f6a0df5,61685,angra dos reis,BA,-16.829215210631602,-40.692515307750355,relogios_presentes,45.0,839.0,7.0,6574.0,76.0,26.0,43.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
feFG,862fff42e0e51660a3d140ee46ca9747,delivered,1506676727,-9223372036,-9223372036,-9223372036,1532649600,1,ca5c923962558430573f83661dbe36d6,1c129092bf23f28a5930387c980c0dfc,1529453949,215.6,13.81,1,boleto,3,461.64,ea9f8333aa2c511956f0d1ceeb7b81ff,4,1513468800,1523053805,3c01383209a7ed0c991f655356a601f2,18415,guarulhos,SP,-27.362168042966037,-51.047763898570906,ferramentas_jardim,41.0,341.0,2.0,6018.0,34.0,20.0,30.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
bejb,f06a94a401e52fb019c72f2e8bbf6a2f,delivered,1518007990,-9223372036,-9223372036,-9223372036,1500595200,2,ca5c923962558430573f83661dbe36d6,1c129092bf23f28a5930387c980c0dfc,1491191447,208.58,12.77,2,boleto,2,81.86,ae208170494d87f4dfdd16861cccf3e7,5,1512345600,1522200660,39c45a81d682aa754d46022c3dfc2857,76783,ferraz de vasconcelos,PR,-17.82514378324941,-51.05432270282933,ferramentas_jardim,41.0,341.0,2.0,6018.0,34.0,20.0,30.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
elqG,b8bf3bcde8b793b18ec6ba04aa3b0ec0,delivered,1523872128,-9223372036,-9223372036,-9223372036,1514332800,2,79366d6a24de9351b7ca6e3cf75a68ec,1c129092bf23f28a5930387c980c0dfc,1512013899,16.66,22.26,2,credit_card,1,113.38,3052a79d76a1932ff98c990a59230f8d,3,1495670400,1523232043,8e0d0019261180d267d0c3375b22d358,33926,contagem,RJ,-13.645721050673922,-51.92070463807047,bebes,35.0,291.0,1.0,2062.0,46.0,3.0,19.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
aWMB,1c6279e4d8a3c29eeaa6e9b4a5925143,shipped,1522435020,-9223372036,-9223372036,-9223372036,1502236800,1,bbaef2eadf31fe3ea6702077398be06c,1c129092bf23f28a5930387c980c0dfc,1519840532,24.09,10.35,1,credit_card,2,129.3,b80f99701fa6890d6788c123e3371ead,3,1509753600,1535647816,f4f59f90f37cfba8814a0d8d031d5c2a,27887,fortaleza,MG,-16.364374872739653,-52.886513602773505,esporte_lazer,48.0,488.0,2.0,2855.0,27.0,5.0,18.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
bSyl,b0a8c1196847d5ed16bbd89d46c5a2d0,delivered,1494798721,-9223372036,-9223372036,-9223372036,1524096000,1,bbaef2eadf31fe3ea6702077398be06c,1c129092bf23f28a5930387c980c0dfc,1531945837,251.88,6.59,2,voucher,5,51.94,9fc20edca2070f71185a7c7b720b99ab,4,1520467200,1513978526,8d384018dcb7cb4d9d4e1b48607ffc4d,76479,sao vicente,BA,-8.663852738685305,-43.36141306689066,esporte_lazer,48.0,488.0,2.0,2855.0,27.0,5.0,18.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
eXmf,607ecb7e5c06442a5e85f7163b66bbf7,delivered,1532047304,-9223372036,-9223372036,-9223372036,1495152000,1,c6dd917a0be2a704582055949915ab32,1c129092bf23f28a5930387c980c0dfc,1523983879,142.42,6.0,2,credit_card,1,32.12,32c590c829429732dbc7551960965c6c,4,1506470400,1530836997,526528f22bef3753cfedc3d8916fa8b4,67901,bento goncalves,RJ,-27.670116742743545,-58.350005134705896,eletrodomesticos,56.0,1582.0,2.0,2075.0,15.0,13.0,12.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
acHW,9ec11b4d685baa761c23bfea31bbde6a,delivered,1512469217,-9223372036,-9223372036,-9223372036,1526428800,1,620f37abb44d006ced91c81d81db0412,1c129092bf23f28a5930387c980c0dfc,1502331836,32.34,19.5,2,boleto,2,36.1,37431b15ff0a015fb30ad55d76e46a80,4,1507680000,1527372753,4f0c8db463d2261888faa81900eb33c1,29225,ourinhos,SP,-22.85310980665821,-46.566497801722534,beleza_saude,59.0,1349.0,3.0,3811.0,37.0,48.0,30.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
cjqo,cdd1b87eb389c9080a3095c78129c04b,shipped,1491841297,-9223372036,-9223372036,-9223372036,1489968000,1,aef8207c2e91f4fcdbc0824737abf358,1c129092bf23f28a5930387c980c0dfc,1512049892,174.73,4.33,2,credit_card,1,81.26,55335611a264fa5aa113850feab1a2e8,4,1533859200,1504054985,d88b5197b4f134c48c23b5dfbd4747d5,14939,fortaleza,SP,-23.764177611188305,-45.03835393849865,esporte_lazer,63.0,301.0,4.0,1549.0,19.0,13.0,21.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
BOS,27dbc23c3d2ed8f7ca9cb534d27d5192,delivered,1494583913,-9223372036,-9223372036,-9223372036,1507680000,2,aef8207c2e91f4fcdbc0824737abf358,1c129092bf23f28a5930387c980c0dfc,1514320269,268.34,39.46,1,boleto,0,58.24,19224502d9a83afd4bb93732e6756d0d,5,1528502400,1503185679,8567104e91ca9b68bb4eb86fc9eca7f0,44795,anadia,MG,-18.801139112466085,-48.09668067997722,esporte_lazer,63.0,301.0,4.0,1549.0,19.0,13.0,21.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
emvC,6190f465309a075a603b1a6088681910,delivered,1521803644,-9223372036,-9223372036,-9223372036,1511913600,2,9fd9505539e1c67c13e4ee824fc1e1cc,1c129092bf23f28a5930387c980c0dfc,1511529510,31.92,15.96,1,credit_card,2,314.99,7fe605b287146b6a20d6189918e8d859,3,1488067200,1530852706,a7115a4c93766e22c9aeb8c22f094dba,17762,sao paulo,SP,-24.60571716654196,-42.99903713610848,fashion_bolsas_e_acessorios,50.0,841.0,4.0,1820.0,51.0,11.0,24.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
ftev,a7224d3689032ea4ce1a723a888f8d8d,delivered,1527124721,-9223372036,-9223372036,-9223372036,1499212800,1,423a6644f0aa529e8828ff1f91003690,1c129092bf23f28a5930387c980c0dfc,1510563026,198.26,19.01,1,boleto,16,578.57,4da98e2250f2458e3800eb5eee8f283b,4,1512086400,1523830751,cc2762041efdd86b816d7f9d560dc83a,65011,ibiuna,GO,-18.462334151594867,-52.85775249093137,relogios_presentes,61.0,545.0,1.0,5618.0,14.0,9.0,31.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
fzxQ,5315024f901f933bd377d1bca7928057,delivered,1505339474,-9223372036,-9223372036,-9223372036,1536019200,1,c32b1155b886162db8e1ec114699a799,1c129092bf23f28a5930387c980c0dfc,1494492610,263.84,8.76,1,credit_card,3,745.24,7c88c29407e82fbac5ddc261ba59cdd3,5,1496102400,1528641087,1b4296364ef61b9e1544fefa67de6d2c,57921,sao paulo,SP,-10.755933496799992,-41.37811329192646,bebes,44.0,937.0,3.0,3155.0,22.0,3.0,13.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
cURl,de803ca99877b56ce0d121b7e2d57bc5,delivered,1499269473,-9223372036,-9223372036,-9223372036,1513641600,2,c32b1155b886162db8e1ec114699a799,1c129092bf23f28a5930387c980c0dfc,1531989672,152.48,13.76,1,credit_card,0,154.77,c37a0e51e5df82bdb55d38ff0ffb6af3,4,1511049600,1521593494,44b7b02e8a7f63ec7b93b0d2dda64825,52737,sao lourenco da serra,RJ,-23.1641525499338,-54.72359758920528,bebes,44.0,937.0,3.0,3155.0,22.0,3.0,13.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
dnBQ,ae7109e50c9c2d88e5a061d5dd142835,delivered,1499106901,-9223372036,-9223372036,-9223372036,1523491200,1,9e2d3a8d8ffad53e2e35282a2020221c,1c129092bf23f28a5930387c980c0dfc,1512395449,200.38,16.88,2,boleto,6,386.65,a347cef4b9a51be34f38e9c63703ed23,5,1515110400,1534799480,f9df625a68cf59005f7683f8d096a7a0,2869,caldas novas,CE,-26.582399122452202,-45.34047999361409,utilidades_domesticas,51.0,629.0,3.0,1732.0,22.0,10.0,19.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
biKh,b24013868be3e363721503d466163c0d,delivered,1496160898,-9223372036,-9223372036,-9223372036,1494201600,2,5e015730deea7dfbee442adfb1e29b27,1c129092bf23f28a5930387c980c0dfc,1486740234,38.16,17.12,2,credit_card,11,782.31,a36f38c7d205ba63c2fbc501686d9e9b,4,1494374400,1535163949,517bea4cbdea6b1002177c69de0fd39d,61412,sao paulo,MG,-32.196048565367555,-45.6127142397587,eletroportateis,37.0,740.0,2.0,3703.0,32.0,19.0,30.0,13397,praia grande,SP,-25.803338345959574,-53.04669853566485
